split	cohort	participant_id	session_id	task_name	wav_path	feature_csv	duration_sec	transcript
dev	adult	051356	cc0ee711	story-recall	bridge2ai_adult_wav_v2/051356__cc0ee711__story-recall.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_051356_cc0ee711_story-recall.csv	25.8900	Hugh, I'd like to know about my grandfather. He's 93 years old. He wears an old black coat that misses a few buttons. He likes to play the organ and on days that it's not too cold outside, he likes to take a walk. We've asked him to walk more and smoke less and he responds banana oil.
dev	adult	388275	7a34c817	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/388275__7a34c817__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_388275_7a34c817_respiration-and-cough-fivebreaths-1.csv	18.7100	you
dev	adult	901953	148783b7	cape-v-sentences-6	bridge2ai_adult_wav_v2/901953__148783b7__cape-v-sentences-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_901953_148783b7_cape-v-sentences-6.csv	2.9500	Peter will keep at the peak.
dev	adult	134175	d82ace5b	diadochokinesis-buttercup	bridge2ai_adult_wav_v2/134175__d82ace5b__diadochokinesis-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_134175_d82ace5b_diadochokinesis-buttercup.csv	6.2700	Buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup.
dev	adult	545459	11a82f5c	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/545459__11a82f5c__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_545459_11a82f5c_respiration-and-cough-cough-2.csv	16.3500	Caca.
dev	adult	146530	99a0fa27	prolonged-vowel	bridge2ai_adult_wav_v2/146530__99a0fa27__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_146530_99a0fa27_prolonged-vowel.csv	12.1300	That's it. That's all I can do.
dev	adult	066235	c2f905f4	cape-v-sentences-2	bridge2ai_adult_wav_v2/066235__c2f905f4__cape-v-sentences-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_066235_c2f905f4_cape-v-sentences-2.csv	2.6900	How hard did he hit him?
dev	adult	382207	6ad19c49	cape-v-sentences-1	bridge2ai_adult_wav_v2/382207__6ad19c49__cape-v-sentences-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_382207_6ad19c49_cape-v-sentences-1.csv	7.7100	The blue spot is on the key again.
dev	adult	856946	6c6951e8	harvard-sentences-list-41-5	bridge2ai_adult_wav_v2/856946__6c6951e8__harvard-sentences-list-41-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_856946_6c6951e8_harvard-sentences-list-41-5.csv	4.7700	"""'A list of names is carved around the base.'"
dev	adult	294856	442257a4	harvard-sentences-list-65-2	bridge2ai_adult_wav_v2/294856__442257a4__harvard-sentences-list-65-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_294856_442257a4_harvard-sentences-list-65-2.csv	4.8900	Dimes showered down from all sides.
dev	adult	294856	ca3208dd	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/294856__ca3208dd__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_294856_ca3208dd_respiration-and-cough-breath-2.csv	30.0300	Thank you.
dev	adult	295452	11bcc1b1	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/295452__11bcc1b1__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_295452_11bcc1b1_respiration-and-cough-breath-1.csv	30.0300	Okay..
dev	adult	501329	a57f4909	respiration-and-cough-fivebreaths-4	bridge2ai_adult_wav_v2/501329__a57f4909__respiration-and-cough-fivebreaths-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_501329_a57f4909_respiration-and-cough-fivebreaths-4.csv	17.6300	................................................................................................................................
dev	adult	158293	49746a82	diadochokinesis-buttercup	bridge2ai_adult_wav_v2/158293__49746a82__diadochokinesis-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_158293_49746a82_diadochokinesis-buttercup.csv	8.3100	Buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup.
dev	adult	364177	2bdcace4	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/364177__2bdcace4__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_364177_2bdcace4_respiration-and-cough-breath-1.csv	19.2100	hmm
dev	adult	277990	3a0395ae	maximum-phonation-time-1	bridge2ai_adult_wav_v2/277990__3a0395ae__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_277990_3a0395ae_maximum-phonation-time-1.csv	19.5900	Ah.
dev	adult	286776	a9891471	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/286776__a9891471__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_286776_a9891471_respiration-and-cough-breath-1.csv	21.9100	you
dev	adult	790561	3633b526	diadochokinesis-pataka	bridge2ai_adult_wav_v2/790561__3633b526__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_790561_3633b526_diadochokinesis-pataka.csv	15.1700	Pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw, pa-ta-caw.
dev	adult	294856	442257a4	productive-vocabulary-6	bridge2ai_adult_wav_v2/294856__442257a4__productive-vocabulary-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_294856_442257a4_productive-vocabulary-6.csv	15.9100	Put some down.
dev	adult	364676	9d1f3766	harvard-sentences-list-71-2	bridge2ai_adult_wav_v2/364676__9d1f3766__harvard-sentences-list-71-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_364676_9d1f3766_harvard-sentences-list-71-2.csv	3.6100	Fish evade the net and swim off.
dev	adult	925937	fba40a25	diadochokinesis-ta	bridge2ai_adult_wav_v2/925937__fba40a25__diadochokinesis-ta.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_925937_fba40a25_diadochokinesis-ta.csv	4.1500	Ta-ta-ta-ta-ta-ta-ta-ta-ta-ta-ta.
dev	adult	366871	68e2ee5c	glides-high-to-low	bridge2ai_adult_wav_v2/366871__68e2ee5c__glides-high-to-low.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_366871_68e2ee5c_glides-high-to-low.csv	9.3100	Bye.
dev	adult	067149	7ecdeebc	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/067149__7ecdeebc__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_067149_7ecdeebc_respiration-and-cough-breath-2.csv	30.0300	Thank you. you
dev	adult	374605	f286ec22	maximum-phonation-time-2	bridge2ai_adult_wav_v2/374605__f286ec22__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_374605_f286ec22_maximum-phonation-time-2.csv	14.1500	Ah.
dev	adult	661447	b26df6f5	diadochokinesis-v2-puhtuhkuh	bridge2ai_adult_wav_v2/661447__b26df6f5__diadochokinesis-v2-puhtuhkuh.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_661447_b26df6f5_diadochokinesis-v2-puhtuhkuh.csv	5.1100	But I have got a but I have a but I have a but I have a but I have a but I have a but I have a but I have a but I have a but I have a but
dev	adult	134175	d82ace5b	maximum-phonation-time-1	bridge2ai_adult_wav_v2/134175__d82ace5b__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_134175_d82ace5b_maximum-phonation-time-1.csv	5.3500	Ahhhhhhhhhh
dev	adult	856946	6c6951e8	loudness-v2	bridge2ai_adult_wav_v2/856946__6c6951e8__loudness-v2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_856946_6c6951e8_loudness-v2.csv	14.0500	Hey. Hey. Hey. Hey.
dev	adult	067149	7ecdeebc	diadochokinesis-pa	bridge2ai_adult_wav_v2/067149__7ecdeebc__diadochokinesis-pa.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_067149_7ecdeebc_diadochokinesis-pa.csv	2.5300	Pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa,
dev	adult	918694	6409ed0e	diadochokinesis-pataka	bridge2ai_adult_wav_v2/918694__6409ed0e__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_918694_6409ed0e_diadochokinesis-pataka.csv	10.4700	Paraka, paraka, paraka, paraka, paraka, paraka, paraka, paraka, paraka, paraka, paraka, paraka, paraka, paraka.
dev	adult	731905	3033aa35	glides-low-to-high	bridge2ai_adult_wav_v2/731905__3033aa35__glides-low-to-high.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_731905_3033aa35_glides-low-to-high.csv	27.1700	Whoa, that's hard.
dev	adult	649137	a95b0a2f	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/649137__a95b0a2f__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_649137_a95b0a2f_respiration-and-cough-breath-2.csv	30.0300	So,.
dev	adult	051356	cc0ee711	voluntary-cough	bridge2ai_adult_wav_v2/051356__cc0ee711__voluntary-cough.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_051356_cc0ee711_voluntary-cough.csv	9.1300	you
dev	adult	108713	21c1f1ca	maximum-phonation-time-3	bridge2ai_adult_wav_v2/108713__21c1f1ca__maximum-phonation-time-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_108713_21c1f1ca_maximum-phonation-time-3.csv	16.9700	Ah.
dev	adult	159982	68741c04	maximum-phonation-time-2	bridge2ai_adult_wav_v2/159982__68741c04__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_159982_68741c04_maximum-phonation-time-2.csv	16.8500	Ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah,
dev	adult	364676	9d1f3766	diadochokinesis-v2-puh	bridge2ai_adult_wav_v2/364676__9d1f3766__diadochokinesis-v2-puh.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_364676_9d1f3766_diadochokinesis-v2-puh.csv	5.1100	Pa-pa-pa-pa-pa-pa-pa-pa-pa-pa-pa-pa-pa-pa-pa-pa-pa.
dev	adult	286776	a9891471	loudness	bridge2ai_adult_wav_v2/286776__a9891471__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_286776_a9891471_loudness.csv	4.2300	Hey, hey, hey!
dev	adult	150231	94a820bb	maximum-phonation-time-3	bridge2ai_adult_wav_v2/150231__94a820bb__maximum-phonation-time-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_150231_94a820bb_maximum-phonation-time-3.csv	6.7500	Ah.
dev	adult	856946	6c6951e8	harvard-sentences-list-41-7	bridge2ai_adult_wav_v2/856946__6c6951e8__harvard-sentences-list-41-7.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_856946_6c6951e8_harvard-sentences-list-41-7.csv	5.6100	three for a time the young paddler cried
dev	adult	243338	4012ecfc	maximum-phonation-time-3	bridge2ai_adult_wav_v2/243338__4012ecfc__maximum-phonation-time-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_243338_4012ecfc_maximum-phonation-time-3.csv	8.1300	................................................................................................................................
dev	adult	157641	7c36da1b	animal-fluency	bridge2ai_adult_wav_v2/157641__7c36da1b__animal-fluency.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_157641_7c36da1b_animal-fluency.csv	60.0300	dog, cat, mouse, rabbit, bird, snake, chrisper, giraffe, dinosaur, rhinoceros, pig, cow, horse, sheep, goat. Go Elk Antelope. Um, snake. Lizard.
dev	adult	669727	28db710c	productive-vocabulary-6	bridge2ai_adult_wav_v2/669727__28db710c__productive-vocabulary-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_669727_28db710c_productive-vocabulary-6.csv	13.4700	I believe it's chemical term, ability to make compounds.
dev	adult	925937	fba40a25	cape-v-sentences-5	bridge2ai_adult_wav_v2/925937__fba40a25__cape-v-sentences-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_925937_fba40a25_cape-v-sentences-5.csv	3.3100	My mama makes limit muffins.
dev	adult	815252	2d949a33	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/815252__2d949a33__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_815252_2d949a33_respiration-and-cough-cough-1.csv	4.9900	Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,
dev	adult	940603	3b573cc6	diadochokinesis-ta	bridge2ai_adult_wav_v2/940603__3b573cc6__diadochokinesis-ta.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_940603_3b573cc6_diadochokinesis-ta.csv	5.8500	Da Da Da Da Da Da Da Da Da Da Da
dev	adult	943245	0e616314	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/943245__0e616314__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_943245_0e616314_respiration-and-cough-fivebreaths-1.csv	45.4500	so so
dev	adult	374605	f286ec22	voluntary-cough	bridge2ai_adult_wav_v2/374605__f286ec22__voluntary-cough.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_374605_f286ec22_voluntary-cough.csv	13.9100	Okay
dev	adult	669727	f5ecebbd	productive-vocabulary-3	bridge2ai_adult_wav_v2/669727__f5ecebbd__productive-vocabulary-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_669727_f5ecebbd_productive-vocabulary-3.csv	6.6300	I believe it's a dancer.
dev	adult	890990	b891e6a0	harvard-sentences-list-11-5	bridge2ai_adult_wav_v2/890990__b891e6a0__harvard-sentences-list-11-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_890990_b891e6a0_harvard-sentences-list-11-5.csv	5.3100	Add the sum to the product of these three.
dev	adult	856946	6c6951e8	harvard-sentences-list-41-1	bridge2ai_adult_wav_v2/856946__6c6951e8__harvard-sentences-list-41-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_856946_6c6951e8_harvard-sentences-list-41-1.csv	4.8900	A pod is what bees always grow in.
dev	adult	277990	3a0395ae	diadochokinesis-pataka	bridge2ai_adult_wav_v2/277990__3a0395ae__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_277990_3a0395ae_diadochokinesis-pataka.csv	12.4900	Pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka.
dev	adult	796533	83f1f992	diadochokinesis-buttercup	bridge2ai_adult_wav_v2/796533__83f1f992__diadochokinesis-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_796533_83f1f992_diadochokinesis-buttercup.csv	6.2900	Balak up, balak up, balak up, balak up, balak up, balak up, balak up.
dev	adult	787796	2aee48b2	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/787796__2aee48b2__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_787796_2aee48b2_respiration-and-cough-fivebreaths-1.csv	41.6500	Okay.................................................................................................................................
dev	adult	591022	a69b9a56	maximum-phonation-time-2	bridge2ai_adult_wav_v2/591022__a69b9a56__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_591022_a69b9a56_maximum-phonation-time-2.csv	10.0700	Ah.
dev	adult	649137	a95b0a2f	prolonged-vowel	bridge2ai_adult_wav_v2/649137__a95b0a2f__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_649137_a95b0a2f_prolonged-vowel.csv	12.1300	Ah.
dev	adult	366871	68e2ee5c	diadochokinesis-pataka	bridge2ai_adult_wav_v2/366871__68e2ee5c__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_366871_68e2ee5c_diadochokinesis-pataka.csv	4.2500	Parca, parca, parca, parca, parca, parca, parca, parca, parca, parca.
dev	adult	856946	6c6951e8	diadochokinesis-v2-puh	bridge2ai_adult_wav_v2/856946__6c6951e8__diadochokinesis-v2-puh.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_856946_6c6951e8_diadochokinesis-v2-puh.csv	5.1100	PAP PAP PAP PAP PAP PAP PAP PAP PAP
dev	adult	813369	95aff1d0	cape-v-sentences-1	bridge2ai_adult_wav_v2/813369__95aff1d0__cape-v-sentences-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_813369_95aff1d0_cape-v-sentences-1.csv	5.4300	The blue spot is on the key again.
dev	adult	695754	ec2fa644	diadochokinesis-ta	bridge2ai_adult_wav_v2/695754__ec2fa644__diadochokinesis-ta.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_695754_ec2fa644_diadochokinesis-ta.csv	3.5300	Ta ta ta ta ta ta ta ta ta ta.
dev	adult	294856	ca3208dd	maximum-phonation-time-3	bridge2ai_adult_wav_v2/294856__ca3208dd__maximum-phonation-time-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_294856_ca3208dd_maximum-phonation-time-3.csv	15.7700	Ah.
dev	adult	918694	6409ed0e	word-color-stroop	bridge2ai_adult_wav_v2/918694__6409ed0e__word-color-stroop.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_918694_6409ed0e_word-color-stroop.csv	76.9900	Black. Black. Oh, I say purple. Green. Green. Brown. Blue. Green. Green. Blue. Blue. Brown. Green. Green.
dev	adult	295452	7d88d7fa	productive-vocabulary-3	bridge2ai_adult_wav_v2/295452__7d88d7fa__productive-vocabulary-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_295452_7d88d7fa_productive-vocabulary-3.csv	3.9700	Concept is an ideal.
dev	adult	150231	94a820bb	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/150231__94a820bb__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_150231_94a820bb_respiration-and-cough-cough-2.csv	9.2900	you
dev	adult	514478	f296ddda	cape-v-sentences-6	bridge2ai_adult_wav_v2/514478__f296ddda__cape-v-sentences-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_514478_f296ddda_cape-v-sentences-6.csv	4.0900	Peter will keep at the peak.
dev	adult	366871	68e2ee5c	cape-v-sentences-2	bridge2ai_adult_wav_v2/366871__68e2ee5c__cape-v-sentences-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_366871_68e2ee5c_cape-v-sentences-2.csv	2.3700	How hard did he hit him?
dev	adult	294856	442257a4	productive-vocabulary-1	bridge2ai_adult_wav_v2/294856__442257a4__productive-vocabulary-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_294856_442257a4_productive-vocabulary-1.csv	9.8900	Spores. You see their spores?
dev	adult	031714	8f9529ca	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/031714__8f9529ca__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_031714_8f9529ca_respiration-and-cough-fivebreaths-1.csv	29.7300	................................................................................................................................
dev	adult	051356	cc0ee711	breath-sounds	bridge2ai_adult_wav_v2/051356__cc0ee711__breath-sounds.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_051356_cc0ee711_breath-sounds.csv	10.5700	you
dev	adult	420248	a2d8d1e1	productive-vocabulary-4	bridge2ai_adult_wav_v2/420248__a2d8d1e1__productive-vocabulary-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_420248_a2d8d1e1_productive-vocabulary-4.csv	5.2900	Somebody who works in a restaurant
dev	adult	890990	b891e6a0	harvard-sentences-list-52-9	bridge2ai_adult_wav_v2/890990__b891e6a0__harvard-sentences-list-52-9.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_890990_b891e6a0_harvard-sentences-list-52-9.csv	4.1700	She blushed when he gave her a white orchid.
dev	adult	737642	8c82bfce	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/737642__8c82bfce__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_737642_8c82bfce_respiration-and-cough-cough-2.csv	4.2900	Cough, cough, cough, cough.
dev	adult	031714	8f9529ca	picture-description	bridge2ai_adult_wav_v2/031714__8f9529ca__picture-description.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_031714_8f9529ca_picture-description.csv	18.0100	That's a typical scene in the kitchen where mom is doing the dishes and the sink is overflowing. Kids are getting into the cookie jar without mom paying attention and it looks like somebody is about to fall and get hurt.
dev	adult	300458	25fab75f	picture-description	bridge2ai_adult_wav_v2/300458__25fab75f__picture-description.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_300458_25fab75f_picture-description.csv	22.6700	Ready? Young boy getting into a cookie jar, falling off a stool. His daughter's watching. His mama is doing dishes. It's overflowing the sink. And there's a nice view out the window. Okay.
dev	adult	669727	28db710c	productive-vocabulary-4	bridge2ai_adult_wav_v2/669727__28db710c__productive-vocabulary-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_669727_28db710c_productive-vocabulary-4.csv	13.3500	It's the guy who doesn't have name or doesn't want to announce the name.
dev	adult	445406	73fa8bac	respiration-and-cough-fivebreaths-2	bridge2ai_adult_wav_v2/445406__73fa8bac__respiration-and-cough-fivebreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_445406_73fa8bac_respiration-and-cough-fivebreaths-2.csv	15.7900	Fresh.
dev	adult	051356	cc0ee711	diadochokinesis-ta	bridge2ai_adult_wav_v2/051356__cc0ee711__diadochokinesis-ta.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_051356_cc0ee711_diadochokinesis-ta.csv	7.3300	Ta ta ta ta ta ta ta ta ta ta ta
dev	adult	985726	e4990c2c	maximum-phonation-time-1	bridge2ai_adult_wav_v2/985726__e4990c2c__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_985726_e4990c2c_maximum-phonation-time-1.csv	14.0300	Ah. Sorry.
dev	adult	514478	f296ddda	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/514478__f296ddda__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_514478_f296ddda_respiration-and-cough-breath-1.csv	30.0300	Okay you
dev	adult	890990	b891e6a0	harvard-sentences-list-11-2	bridge2ai_adult_wav_v2/890990__b891e6a0__harvard-sentences-list-11-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_890990_b891e6a0_harvard-sentences-list-11-2.csv	4.1700	Cats and dogs each hate the other.
dev	adult	821259	03b642b1	respiration-and-cough-v2-threebreaths	bridge2ai_adult_wav_v2/821259__03b642b1__respiration-and-cough-v2-threebreaths.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_821259_03b642b1_respiration-and-cough-v2-threebreaths.csv	9.2900	Ah, ah, ah, ah, ah.
dev	adult	815252	901b76bc	loudness	bridge2ai_adult_wav_v2/815252__901b76bc__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_815252_901b76bc_loudness.csv	2.2500	Hey, hey, hey!
dev	adult	856946	6c6951e8	respiration-and-cough-v2-threebreathsnose	bridge2ai_adult_wav_v2/856946__6c6951e8__respiration-and-cough-v2-threebreathsnose.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_856946_6c6951e8_respiration-and-cough-v2-threebreathsnose.csv	13.7700	you
dev	adult	630063	17e45153	word-color-stroop	bridge2ai_adult_wav_v2/630063__17e45153__word-color-stroop.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_630063_17e45153_word-color-stroop.csv	75.9100	okay green yellow green blue i yeah um i said yellow purple green red I'm gonna say pink green red I'm gonna say pink pink pink there are different shades of pink blue I'm gonna say mustard
dev	adult	591022	a69b9a56	diadochokinesis-buttercup	bridge2ai_adult_wav_v2/591022__a69b9a56__diadochokinesis-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_591022_a69b9a56_diadochokinesis-buttercup.csv	7.0300	Buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup.
dev	adult	370475	7d62f6d4	respiration-and-cough-fivebreaths-2	bridge2ai_adult_wav_v2/370475__7d62f6d4__respiration-and-cough-fivebreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_370475_7d62f6d4_respiration-and-cough-fivebreaths-2.csv	25.1900	Ahhhh
dev	adult	669727	f5ecebbd	productive-vocabulary-4	bridge2ai_adult_wav_v2/669727__f5ecebbd__productive-vocabulary-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_669727_f5ecebbd_productive-vocabulary-4.csv	17.4100	Strategic is a way to find out in which direction you should behave in kind of long term.
dev	adult	787796	2aee48b2	diadochokinesis-pataka	bridge2ai_adult_wav_v2/787796__2aee48b2__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_787796_2aee48b2_diadochokinesis-pataka.csv	8.6300	Pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka
dev	adult	159982	68741c04	maximum-phonation-time-3	bridge2ai_adult_wav_v2/159982__68741c04__maximum-phonation-time-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_159982_68741c04_maximum-phonation-time-3.csv	23.5300	I was trying to beat it. Oh, I didn't stop it.
dev	adult	985726	e4990c2c	respiration-and-cough-fivebreaths-3	bridge2ai_adult_wav_v2/985726__e4990c2c__respiration-and-cough-fivebreaths-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_985726_e4990c2c_respiration-and-cough-fivebreaths-3.csv	24.7500	................................................................................................................................
dev	adult	366871	68e2ee5c	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/366871__68e2ee5c__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_366871_68e2ee5c_respiration-and-cough-breath-2.csv	30.0300	so you
dev	adult	787796	2aee48b2	maximum-phonation-time-2	bridge2ai_adult_wav_v2/787796__2aee48b2__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_787796_2aee48b2_maximum-phonation-time-2.csv	10.5900	Ah, ah, ah.
dev	adult	150231	94a820bb	respiration-and-cough-fivebreaths-3	bridge2ai_adult_wav_v2/150231__94a820bb__respiration-and-cough-fivebreaths-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_150231_94a820bb_respiration-and-cough-fivebreaths-3.csv	20.2300	you
dev	adult	821259	03b642b1	respiration-and-cough-v2-hardcough	bridge2ai_adult_wav_v2/821259__03b642b1__respiration-and-cough-v2-hardcough.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_821259_03b642b1_respiration-and-cough-v2-hardcough.csv	5.7100	You
